pwdprmor,pwdstcrd,pwdsloan,pwarppg,pwarrspl,pwarrif,pwaotpen,pwatfs,pefatinc,pweight,pagemieg,peducmie,total_retirement_assets,retirement_preparedness,has_mortage,has_cc,has_student,retirement_preparedness_log
0,0,0,310000,0,200000,0,29000,73025,1114.9275,14,4,539000,7.381033892502567,0,0,0,2.2386899800253133
0,0,0,600000,100000,0,0,0,168400,2681.4122,10,4,700000,4.156769596199525,0,0,0,1.8175522237897839
185000,0,0,0,6000,0,31000,0,89325,661.4659,6,4,37000,0.41421774419255525,1,0,0,0.8813753191843787
240000,4000,4000,0,0,0,90,21000,102700,2554.3674,9,1,21090,0.2053554040895813,1,1,1,0.7908886769035561
0,0,0,0,1000000,0,0,100000,203775,767.3091,10,2,1100000,5.398110661268556,0,0,0,2.0012246515666443
0,4000,0,490000,29000,0,85000,0,67775,2049.036,10,2,604000,8.911840649206935,0,1,0,2.38984849773265
200000,13000,0,1100000,40000,0,0,5750,93675,751.2972,11,3,1145750,12.231118227915665,1,1,0,2.6554309914398804
60000,0,0,1400000,500000,0,0,105000,123775,692.874,9,2,2005000,16.19874772773177,1,0,0,2.9013527855469126
0,0,0,72500,0,62500,0,11500,46175,726.3642,14,1,146500,3.1727125067677315,0,0,0,1.6433972137506672
0,2000,0,600000,1000,750000,0,950,125725,673.1294,9,4,1351950,10.753231258699543,0,1,0,2.5457846715508228
0,0,0,77500,380000,15000,29000,29000,94700,952.1093,11,3,530500,5.6019007391763465,0,0,0,2.028398313283225
155000,575,0,0,825000,0,0,26000,150775,555.4667,7,4,851000,5.644171779141105,1,1,0,2.033943498540636
35000,14500,0,725000,46000,0,0,0,66850,1316.7145,9,3,771000,11.533283470456245,1,1,0,2.6051520934837438
0,400,0,0,100000,0,0,0,40000,1281.6293,12,1,100000,2.5,0,1,0,1.5040773967762742
0,1000,0,0,170000,0,0,87500,17125,780.7127,8,4,257500,15.036496350364963,0,1,0,2.835357887018376
250000,0,0,220000,310000,0,0,185000,141475,773.9618,6,3,715000,5.053896448135713,1,0,0,1.9535801518274187
0,3100,0,1350000,30000,0,0,6000,175250,650.5876,8,9,1386000,7.9087018544935805,0,1,0,2.2934133462694293
0,5000,0,260000,210000,0,0,62500,45675,1103.9599,9,2,532500,11.658456486042693,0,1,0,2.61435885259296
0,0,6750,32000,190000,0,0,77500,138575,1261.6528,9,2,299500,2.1612845029767276,0,0,1,1.4258238013660793
0,2000,30000,350000,675000,0,0,0,181175,1672.6155,10,4,1025000,5.657513453842969,0,1,1,2.0356873166730334
185000,0,0,370000,100000,0,0,0,138875,803.0451,6,4,470000,3.3843384338433844,1,0,0,1.6834944495502633
21000,18000,105000,310000,7000,0,0,0,125975,1041.1095,7,3,317000,2.516372296090494,1,1,1,1.507709082236356
200000,1600,3000,85000,1400,0,0,0,85275,974.2983,6,3,86400,1.0131926121372032,1,1,1,1.1030001851335292
145000,0,0,30000,67500,0,0,0,20300,1101.6439,7,4,97500,4.802955665024631,1,0,0,1.9173571743675049
220000,400,6750,525000,47500,0,0,0,83775,2798.8016,9,4,572500,6.833780960907192,1,1,1,2.1785831178598234
0,2100,0,0,0,500000,0,60000,72900,1498.3754,12,4,560000,7.681755829903978,0,1,0,2.270243272226557
0,16000,0,9250,625,0,0,0,29700,3054.7841,6,2,9875,0.3324915824915825,0,1,0,0.8469370449403882
150000,0,0,1100000,47500,0,0,50000,132025,323.3929,8,4,1197500,9.070251846241241,1,0,0,2.4042614967997227
105000,0,0,0,165000,0,115000,0,105350,655.2323,9,3,280000,2.6578073089700998,1,0,0,1.5385448028456596
0,0,0,1150000,145000,150000,0,31000,134500,462.4469,12,4,1476000,10.973977695167287,0,0,0,2.562945635594634
0,0,0,850000,110000,0,0,0,105200,521.9466,10,4,960000,9.125475285171103,0,0,0,2.409237549402305
0,0,0,330000,0,280000,0,12000,41175,3040.0585,12,2,622000,15.106253794778384,0,0,0,2.839444115642612
340000,0,0,725000,1900,0,0,0,219025,1526.734,6,3,726900,3.3187992238328956,1,0,0,1.6712475680714145
0,0,0,430000,21000,0,0,19000,63725,2236.4987,11,2,470000,7.375441349548843,0,0,0,2.238093648033584
0,0,0,0,30000,0,0,41000,15275,2439.1785,9,4,71000,4.648117839607202,0,0,0,1.8943337829687348
290000,0,17000,260000,0,0,0,0,129250,3445.9059,10,4,260000,2.011605415860735,1,0,1,1.3891915142810436
0,0,0,0,0,82500,0,0,59925,1348.2887,13,4,82500,1.376720901126408,0,0,0,1.2169050910014265
190000,2400,0,230000,15000,0,0,0,107025,691.7061,7,3,245000,2.2891847699135717,1,1,0,1.4560966845586991
160000,0,0,0,67500,0,0,250,49125,986.2622,8,3,67750,1.3791348600508906,1,0,0,1.217619718167118
0,0,0,160000,0,3600,0,0,32425,1167.7702,14,1,163600,5.045489591364688,0,0,0,1.9523876378067728
165000,0,0,420000,47000,0,0,57500,131800,770.5769,12,4,524500,3.979514415781487,1,0,0,1.788339363291197
0,0,1550,430000,165000,400000,0,60000,87700,1893.9417,9,1,1055000,12.029646522234891,0,0,1,2.641172699373242
0,0,0,1200000,175000,0,0,175000,149275,1091.0907,9,3,1550000,10.38352034835036,0,0,0,2.516366584536429
0,0,0,0,2200000,0,0,125000,275025,811.2958,10,4,2325000,8.453776929370058,0,0,0,2.3469633417590723
0,0,0,135000,0,0,0,0,64600,738.9555,12,3,135000,2.0897832817337463,0,0,0,1.4084919812996688
0,0,0,49000,1050000,0,0,19000,125525,759.6944,10,3,1118000,8.906592312288389,0,0,0,2.3893674057102268
0,0,0,0,1250000,0,0,130000,231550,655.2784,9,3,1380000,5.959835888576981,0,0,0,2.074408382630816
0,0,0,125000,75000,0,0,72500,34100,3997.6587,14,3,272500,7.991202346041056,0,0,0,2.3017049403774497
0,0,0,0,49000,0,0,0,38125,1001.4167,12,4,49000,1.2852459016393443,0,0,0,1.1894415050373985
87500,0,0,220000,450000,0,0,87500,120625,666.0104,9,3,757500,6.27979274611399,1,0,0,2.1138179374213344
0,0,4000,0,230000,0,0,0,148825,2608.8496,7,1,230000,1.5454392743154712,0,0,1,1.2656620660776454
210000,0,0,575000,0,450000,0,0,115300,1259.0779,12,4,1025000,8.889852558542932,1,0,0,2.387831397692785
390000,0,0,185000,100000,0,5000,0,74250,428.4427,7,4,290000,3.9057239057239057,1,0,0,1.7759220341294288
0,0,36000,16500,105000,0,0,34000,189500,237.0965,9,4,155500,0.820580474934037,0,0,1,1.0369427059426188
0,0,0,0,525000,0,0,0,92350,1612.4595,11,2,525000,5.68489442338928,0,0,0,2.0392566388856883
115000,1000,0,1700000,16000,0,0,0,150425,838.9605,10,4,1716000,11.407678244972578,1,1,0,2.59582754620929
0,0,0,0,925000,0,0,47500,262900,1001.3158,7,3,972500,3.699125142639787,0,0,0,1.7403126793132628
0,0,0,410000,0,210000,0,20000,61450,2524.9275,14,3,640000,10.414971521562245,0,0,0,2.51890312508414
320000,5000,0,320000,5000,0,0,0,78075,609.3128,6,3,325000,4.1626641050272175,1,1,0,1.8185091686332675
0,0,0,6000,0,0,0,0,22525,1420.3844,14,1,6000,0.2663706992230855,0,0,0,0.8181797411162729
0,0,0,2100000,145000,0,0,57500,186750,338.5501,8,4,2302500,12.329317269076306,0,0,0,2.6623075972351926
0,0,0,230000,0,250000,0,0,46600,773.295,11,3,480000,10.300429184549357,0,0,0,2.509634154822417
0,0,0,0,280000,25000,0,0,26075,1180.3195,11,3,305000,11.697027804410356,0,0,0,2.6171788607141453
260000,0,0,1900000,57500,0,0,1450,148875,175.08690000000001,7,4,1958950,13.158354324097397,1,0,0,2.7185518205024004
0,0,0,90000,70000,0,0,0,32575,484.0943,9,1,160000,4.911742133537989,0,0,0,1.9332217237366718
0,0,0,650000,625000,0,0,60000,80700,1104.1916,11,3,1335000,16.54275092936803,0,0,0,2.920078927198088
0,0,0,0,290000,0,0,185000,149400,441.883,10,2,475000,3.179384203480589,0,0,0,1.6446861695676958
290000,0,0,12000,230000,0,0,0,89625,167.6741,7,4,242000,2.700139470013947,1,0,0,1.5475921827467871
0,0,0,1250000,270000,0,0,5000,135050,575.0518,9,4,1525000,11.29211403184006,0,0,0,2.5871709294384
0,0,0,0,0,340000,0,160000,42450,978.1705,12,1,500000,11.778563015312132,0,0,0,2.623113979691624
0,0,0,750000,0,230000,0,41000,112675,48.7032,12,4,1021000,9.061459951187043,0,0,0,2.403466990202388
0,0,0,0,67500,145000,9000,19000,61525,340.2444,11,3,240500,3.908980089394555,0,0,0,1.7764732428189463
110000,10000,0,2600000,5250,0,0,950,195325,673.3673,9,4,2606200,13.342890055036477,1,1,0,2.7306521781312596
0,0,0,0,16000,0,0,2000,73825,1087.3871,10,3,18000,0.24381984422621064,0,0,0,0.8081797011159184
400000,2000,0,0,150000,0,0,0,172300,1765.8019,7,2,150000,0.8705745792222868,1,1,0,1.0545122115534318
0,1500,0,15500,77500,60000,0,0,44875,1869.7512,12,3,153000,3.4094707520891365,0,1,0,1.6881512603629913
0,0,0,0,4100,0,0,0,2775,3924.862,10,3,4100,1.4774774774774775,0,0,0,1.2463071681524966
0,0,0,380000,0,0,0,0,72850,446.8288,12,1,380000,5.216197666437886,0,0,0,1.9763281751841886
165000,4200,0,525000,220000,0,0,11000,176700,775.3595,7,4,756000,4.278438030560272,1,1,0,1.8371212282954834
0,0,0,140000,110000,0,0,17000,37300,1199.0746,11,2,267000,7.158176943699732,0,0,0,2.214647135264645
0,2900,0,22000,0,120000,0,0,38225,2051.3311,14,3,142000,3.7148463047743623,0,1,0,1.7430674035823188
0,0,0,100000,0,0,0,0,28725,960.4241,14,1,100000,3.4812880765883376,0,0,0,1.7013401238122143
36000,0,0,0,31000,0,0,0,57575,589.9006,8,1,31000,0.5384281372123317,1,0,0,0.9315450458505061
85000,0,0,0,0,200000,0,31000,26550,1509.4555,12,3,231000,8.700564971751412,1,0,0,2.3702965411721943
260000,14000,0,0,80000,0,0,0,52175,1673.5501,10,2,80000,1.5333013895543843,1,1,0,1.262232671716889
0,0,0,0,0,500,0,77500,30150,3177.3777,14,2,78000,2.5870646766169156,0,0,0,1.523240315497518
0,8750,0,155000,23000,0,0,1050,128125,284.4367,6,2,179050,1.3974634146341463,0,1,0,1.2230290986655792
195000,0,0,220000,200000,0,0,0,213150,1118.0226,9,4,420000,1.9704433497536946,1,0,0,1.378877763464841
300000,2500,0,290000,19000,0,0,0,92525,1210.8871,9,3,309000,3.339637935693056,1,1,0,1.6751578483687521
0,0,0,1300000,82500,0,0,67500,98750,4055.292,8,4,1450000,14.683544303797468,0,0,0,2.814422862595431
430000,0,0,280000,0,0,800000,0,226650,2691.4887,8,4,1080000,4.765056254136334,1,0,0,1.9117705770554854
0,0,0,0,300000,0,0,0,131175,1145.3622,8,3,300000,2.287021154945683,0,0,0,1.4555921222772552
0,0,0,370000,0,105000,0,50000,67150,1482.1131,14,2,525000,7.818317200297841,0,0,0,2.2842497431500073
0,0,0,0,420000,0,0,175000,90750,1740.0198,12,4,595000,6.556473829201102,0,0,0,2.146688169443782
0,0,0,260000,0,0,0,0,44225,3038.6261,11,1,260000,5.879027699265121,0,0,0,2.064204507838679
0,0,0,45000,4500,0,0,600,14650,893.6117,9,3,50100,3.419795221843003,0,0,0,1.6900580327900137
155000,9000,0,0,950000,0,0,47500,77225,431.7575,11,4,997500,12.916801553900939,1,1,0,2.7024881987314857
0,0,0,525000,0,105000,0,115000,76250,2153.1995,13,4,745000,9.770491803278688,0,0,0,2.465595704874913
0,0,0,0,30000,0,0,19000,50350,3179.7319,9,2,49000,0.9731876861966237,0,0,0,1.0896346722610115
0,0,0,500000,340000,50000,0,110000,86925,280.3076,14,2,1000000,11.504170261719873,0,0,0,2.602998546017592
80000,0,0,775000,320000,0,0,0,137625,1841.0285,8,3,1095000,7.956403269754769,1,0,0,2.298215888883382
0,2400,0,50000,50000,0,0,6000,102800,800.3478,6,4,106000,1.0311284046692606,0,1,0,1.1089349609755283
0,4750,0,0,1200000,0,0,0,194975,378.2656,8,4,1200000,6.154635209642262,0,1,0,2.098586502962382
370000,0,4800,26000,5000,0,0,0,71025,2307.5888,6,4,31000,0.4364660330869412,1,0,1,0.8905486423411018
0,0,0,400000,675000,0,0,120000,131525,614.8404,10,2,1195000,9.085725147310397,0,0,0,2.405658257916534
0,0,0,600000,0,95000,0,40000,44950,1117.2068,14,3,735000,16.35150166852058,0,0,0,2.9097114059490568
0,0,0,950000,410000,0,0,135000,154450,587.3075,11,3,1495000,9.679507931369375,0,0,0,2.457835847349042
45000,0,0,775000,210000,0,30000,7750,196125,373.9308,6,4,1022750,5.21478648820905,1,0,0,1.9761325990241414
0,0,0,400000,92500,0,0,0,77475,1115.1275,9,3,492500,6.356889319135205,0,0,0,2.123086266841037
260000,0,0,350000,165000,0,0,48000,85800,627.0171,12,3,563000,6.561771561771562,1,0,0,2.14730712689165
0,0,0,260000,95000,0,0,8250,64800,424.7334,11,3,363250,5.60570987654321,0,0,0,2.028899264753219
145000,3900,0,185000,175000,0,0,0,77300,1260.341,10,2,360000,4.657179818887451,1,1,0,1.8956959442542676
0,0,0,100000,0,0,0,47500,48750,2363.6352,14,1,147500,3.0256410256410255,0,0,0,1.6145530131008707
0,0,0,500000,0,43000,0,15500,84425,869.1874,14,4,558500,6.615339058335801,0,0,0,2.1535442259478397
135000,0,0,260000,36000,0,0,80,54200,1495.7628,9,3,296080,5.462730627306273,1,0,0,2.0099213830728373
0,175,0,480000,67500,0,0,1050,87800,285.4318,11,3,548550,6.247722095671982,0,1,0,2.1099370526057943
105000,0,0,190000,14500,0,0,0,67850,1479.6742,10,3,204500,3.0140014738393517,1,0,0,1.6122342936808833
500000,0,0,0,725000,0,0,0,93250,2383.6913,8,2,725000,7.774798927613941,1,0,0,2.279807535594793
0,0,0,900000,350000,0,0,70000,247325,460.9998,7,4,1320000,5.337107045385626,0,0,0,1.9929446294285655
85000,12000,0,13000,0,0,0,52500,28675,1046.4536,7,3,65500,2.2842197035745424,1,1,0,1.4549384359517539
0,1350,0,550000,0,0,0,0,55050,2011.7316,10,3,550000,9.990917347865576,0,1,0,2.4841494755260363
145000,0,0,320000,20000,0,0,6750,50775,646.4679,8,3,346750,6.829148202855736,1,0,0,2.1780585436949456
0,0,15000,775000,650000,0,11000,72500,205175,573.2618,9,3,1508500,7.352260265626904,0,0,1,2.235618053725518
320000,8500,0,200000,105000,0,0,675,123150,451.0018,7,4,305675,2.482135606983354,1,1,0,1.5000996308298595
26000,0,0,0,39000,0,0,0,125750,504.33,11,1,39000,0.3101391650099404,1,0,0,0.8373077673121173
0,7000,0,13000,175000,0,0,0,43225,3542.6017,9,3,188000,4.349334875650666,0,1,0,1.8483500634265442
250000,0,0,750000,0,0,0,0,96750,5297.4869,7,2,750000,7.751937984496124,1,0,0,2.2774660328987135
0,0,0,675000,0,0,0,16500,157975,750.0947,14,2,691500,4.377274885266656,0,0,0,1.8527408721382563
220000,18000,0,1200000,210000,0,0,0,161075,339.37,8,4,1410000,8.753686171038336,1,1,0,2.375248595428502
0,0,0,575000,60000,45000,0,0,99400,1022.283,10,3,680000,6.841046277665996,0,0,0,2.1794052268479267
0,0,0,0,0,22000,0,0,39100,888.0576,13,2,22000,0.5626598465473146,0,0,0,0.9410457216594443
0,0,0,160000,5000,0,0,600,14400,761.8841,6,4,165600,11.5,0,0,0,2.6026896854443837
0,2000,0,1450000,23000,0,0,39000,103875,389.8851,10,4,1512000,14.555956678700362,0,1,0,2.806745957230511
0,3200,0,250000,42000,0,0,15000,24950,3444.0094,10,3,307000,12.304609218436873,0,1,0,2.660581808298587
0,0,0,0,0,0,0,20000,23775,1304.7027,14,1,20000,0.8412197686645636,0,0,0,1.044233455974754
135000,6000,0,360000,0,0,0,0,60225,1178.1979,12,4,360000,5.9775840597758405,1,1,0,2.0766356162223416
150000,1900,0,725000,100000,0,0,0,107650,2291.8373,8,4,825000,7.663725034835114,1,1,0,2.2683791882664774
0,0,0,270000,29000,0,0,0,38000,511.4158,11,3,299000,7.868421052631579,0,0,0,2.289339866244025
135000,0,0,625000,460000,0,0,0,219600,199.0987,11,4,1085000,4.9408014571949,1,0,0,1.9374172515966415
290000,19500,0,230000,8500,0,125000,0,129325,201.0611,8,4,363500,2.810748115213609,1,1,0,1.5708526053320615
0,0,0,775000,20000,0,0,0,87925,1147.8858,8,4,795000,9.041796986067672,0,0,0,2.4016877980804168
0,450,0,310000,37000,0,0,0,70125,1226.3032,11,3,347000,4.948306595365419,0,1,0,1.9384979745448099
0,0,0,380000,240000,0,0,2000,55475,493.7632,9,2,622000,11.21225777377197,0,0,0,2.5811450179173825
0,0,0,0,0,9250,0,0,25250,1757.0828,12,3,9250,0.36633663366336633,0,0,0,0.8613430350902511
0,0,0,155000,0,55000,0,0,41950,1471.6295,13,1,210000,5.00595947556615,0,0,0,1.9467611405116565
425,1000,0,49000,0,0,0,0,91925,570.2757,9,2,49000,0.5330432417731846,1,1,0,0.9294214422410505
240000,0,0,0,0,0,0,33000,151675,557.8693,10,4,33000,0.21757046316136475,1,0,0,0.7964122106432532
0,0,0,0,0,0,0,14000,36000,3177.3777,14,1,14000,0.3888888888888889,0,0,0,0.8708283577973978
370000,0,0,1100000,350000,0,12500,3500,176425,588.0985,8,4,1466000,8.309479948986821,1,0,0,2.333063855339278
900000,0,0,165000,270000,0,0,11500,191425,620.7368,9,4,446500,2.332506203473945,1,0,0,1.4661461744528645
0,0,0,0,0,30000,0,15000,32825,1534.075,14,1,45000,1.3709063214013708,0,0,0,1.2151816463081988
29000,0,0,310000,0,0,650,0,62625,3268.1494,12,3,310650,4.960479041916168,1,0,0,1.940248299839318
0,0,0,3100000,1150000,0,0,100000,337375,305.7557,10,4,4350000,12.893664320118562,0,0,0,2.7009359091076925
270000,0,0,75000,40000,0,26000,21000,92825,3493.4196,7,4,162000,1.745219499057366,1,0,0,1.320480226481883
0,0,0,875000,0,65000,0,34000,97475,724.4051,12,4,974000,9.992305719415235,0,0,0,2.4842652540890184
0,650,0,0,1100000,0,0,4500,106850,563.348,11,2,1104500,10.336920917173607,0,1,0,2.512596466853463
0,6250,0,0,0,1050000,0,130000,102725,169.8689,12,4,1180000,11.486979800438062,0,1,0,2.6017247608275165
250000,0,0,575000,100000,0,0,0,177525,1200.488,7,4,675000,3.802281368821293,1,0,0,1.7582511796666378
200000,5250,0,875000,0,0,0,52500,200950,1515.3861,6,4,927500,4.615576013933814,1,1,0,1.8894268707122712
0,2600,0,35000,30,0,0,0,40550,860.2441,9,3,35030,0.8638717632552404,0,1,0,1.0521744726962445
0,0,0,20000,0,0,0,0,25750,729.9007,14,1,20000,0.7766990291262136,0,0,0,1.021262822590217
260000,0,0,55000,0,0,0,0,39500,1351.2822,12,1,55000,1.3924050632911393,1,0,0,1.2215391280438352
0,0,0,625000,50000,60000,0,7250,78675,2114.1708,10,4,742250,9.4343819510645055,0,0,0,2.43662477713469
185000,0,0,0,180000,0,0,11500,84100,552.9516,11,2,191500,2.27705112960761,1,0,0,1.4532637837226758
400000,7750,9000,145000,430000,0,30000,0,117875,3466.3114,6,3,605000,5.132555673382821,1,1,1,1.9646696096667573
0,0,0,1000000,250000,0,26000,80000,119825,393.2054,11,4,1356000,11.316503233882745,0,0,0,2.5890041106690687
575000,15000,0,180000,210000,0,0,25000,96600,1519.6758,7,4,415000,4.296066252587992,1,1,0,1.839925034024792
70000,0,0,280000,28000,0,0,0,125575,1133.9303,10,1,308000,2.4527174995022896,1,0,0,1.493514583838089
0,0,0,0,1200000,0,0,125000,299225,381.3581,10,4,1325000,4.428105940345894,0,0,0,1.8606799288138005
230000,0,0,675000,0,130000,0,0,224800,1624.2429,7,3,805000,3.5809608540925266,1,0,0,1.7193609576431068
0,0,0,75000,105000,0,0,47000,72975,4381.8663,7,3,227000,3.1106543336759165,0,0,0,1.6313274456609939
0,0,0,5250,0,0,0,0,22100,2703.9516,13,3,5250,0.23755656108597284,0,0,0,0.805384449545014
0,0,0,550000,95000,200000,0,50000,70450,758.1723,13,4,895000,12.704045422285308,0,0,0,2.688122654719367
87500,4200,0,0,0,0,0,77500,71525,2129.7266,8,3,77500,1.0835372247465922,1,1,0,1.1260773876147747
0,950,0,10000,0,0,0,0,30250,575.7231,6,2,10000,0.3305785123966942,0,1,0,0.8461165253413724
0,0,0,0,250000,0,0,10000,41600,1005.898,10,3,260000,6.25,0,0,0,2.1102132003465894
0,0,0,135000,0,0,0,0,32650,1154.1409,12,2,135000,4.134762633996937,0,0,0,1.8139713869493326
0,0,0,925000,110000,0,0,10500,143875,1091.0042,7,4,1045500,7.266724587315378,0,0,0,2.2264299824386646
50000,7750,3100,0,2300000,0,0,20000,270050,643.0048,9,4,2320000,8.591001666358082,1,1,1,2.3600047411987006
0,0,0,300000,0,0,0,24000,53375,2747.5445,13,2,324000,6.070257611241217,0,0,0,2.0881854038592502
28000,0,0,320000,50000,0,0,26000,136900,642.8183,10,3,396000,2.8926223520818115,1,0,0,1.5877284280657011
0,0,0,175000,15500,0,0,0,35050,1575.9813,9,3,190500,5.43509272467903,0,0,0,2.0062110512101454
0,0,0,0,250000,0,0,5250,167700,390.0589,9,2,255250,1.5220632081097198,0,0,0,1.2590469565653657
0,0,0,1400000,320000,280000,47500,115000,381475,438.8206,8,4,2162500,5.668785634707386,0,0,0,2.0371582762088978
0,0,0,0,0,0,0,125000,46675,2805.5223,14,2,125000,2.678093197643278,0,0,0,1.5428905905037837
210000,0,0,0,10500,0,0,0,24800,939.3405,9,2,10500,0.42338709677419356,1,0,0,0.8851661883702254
0,0,0,0,0,7000,0,19000,22825,1180.8964,12,4,26000,1.1391018619934283,0,0,0,1.1439367277931487
0,0,0,60000,7000,0,0,0,38750,710.1257,13,2,67000,1.729032258064516,0,0,0,1.316148751753131
0,0,0,46000,240000,0,0,100000,70225,493.6348,11,2,386000,5.496618013527946,0,0,0,2.014451987312461
0,0,0,0,3000,0,14500,0,40700,1676.522,7,3,17500,0.42997542997543,0,0,0,0.8878811461801172
0,0,0,900000,30000,0,0,44000,62100,814.2028,10,2,974000,15.68438003220612,0,0,0,2.872681765905339
250000,19000,0,340000,0,0,0,0,111525,635.7138,7,2,340000,3.048643801838153,1,1,0,1.6191196531287062
0,4000,46000,0,95000,0,0,0,119650,4074.0076,8,4,95000,0.7939824488090264,0,1,1,1.0274679790716705
72500,0,0,650000,19000,0,0,30000,138075,457.7216,11,4,699000,5.062466051059207,1,0,0,1.9547942895313362
0,0,0,0,6000,0,0,0,34425,2341.9696,7,2,6000,0.17429193899782136,0,0,0,0.7767030662509189
0,0,0,0,475000,0,0,0,95125,463.2496,12,3,475000,4.993429697766097,0,0,0,1.9449710936759486
240000,27000,0,200000,60000,0,0,0,76075,514.0957,6,3,260000,3.417679921130463,1,1,0,1.6896676649762017
140000,0,3600,50000,31000,0,0,60000,153925,533.8645,10,4,141000,0.916030534351145,1,0,1,1.0702232854054234
360000,15000,20000,1700000,290000,0,0,0,364900,2609.2441,8,3,1990000,5.453548917511647,1,1,1,2.0086902837324567
0,0,0,1450,52500,0,0,0,72550,754.1237,8,1,53950,0.7436250861474845,0,0,0,1.0092800701161293
0,0,0,0,44000,0,0,0,39625,806.8833,10,2,44000,1.110410094637224,0,0,0,1.134754580725355
360000,41000,0,45000,5000,0,0,0,156925,2725.8753,8,4,50000,0.3186235462800701,1,1,0,0.8409737105895001
0,1550,0,210000,41000,0,0,15000,19000,4434.3233,11,3,266000,14,0,1,0,2.772588722239781
0,0,0,67500,0,0,0,0,34350,2369.3856,10,3,67500,1.965065502183406,0,0,0,1.3775223750470535
0,0,0,0,0,0,0,70000,117575,659.9642,10,2,70000,0.5953646608547736,0,0,0,0.9537270311593923
0,0,0,0,750000,0,0,30000,190025,505.8657,10,2,780000,4.104723062754901,0,0,0,1.8090627441676552
77500,3000,0,92500,0,20000,47500,0,49575,407.9331,7,2,160000,3.227433182047403,1,1,0,1.6539203702298557
0,5000,1000,110000,0,0,0,0,127275,2323.6184,6,2,110000,0.8642702808878413,0,1,1,1.0523136164640396
0,0,0,370000,0,200000,31000,65000,50950,4082.297,13,4,666000,13.071638861629047,0,0,0,2.712814756667764
340000,0,0,0,110000,0,0,95000,95700,1941.3687,7,4,205000,2.142110762800418,1,0,0,1.4212055039969245
0,0,0,0,825000,0,0,77500,171400,243.0714,9,2,902500,5.265460910151692,0,0,0,1.9831317375634234
36000,775,0,460000,3900,0,0,0,89550,1998.1184,9,3,463900,5.180346175321049,1,1,0,1.9713475957308986
120000,0,0,330000,92500,0,0,7250,65400,4441.5155,9,2,429750,6.571100917431193,1,0,0,2.1483961861364493
170000,650,0,0,38000,0,0,0,83225,767.3304,7,2,38000,0.4565935716431361,1,1,0,0.8987756633495627
72500,0,0,0,95000,0,0,5000,71350,5393.0202,8,3,100000,1.401541695865452,1,0,0,1.2242287688097104
0,0,0,0,0,33000,0,0,21150,1780.3669,13,1,33000,1.5602836879432624,0,0,0,1.2698402293135609
190000,0,0,0,80000,0,0,6750,69925,749.2922,10,3,86750,1.2406149445834822,1,0,0,1.1757631095058825
420000,0,0,120000,26000,0,0,45000,143675,4649.5494,6,2,191000,1.3293892465634245,1,0,0,1.2027888777303712
0,0,0,1800000,210000,0,0,62500,218625,553.6124,9,4,2072500,9.479702687249857,0,0,0,2.4405804922328698
320000,5750,0,0,72500,0,0,0,101600,1643.275,11,4,72500,0.7135826771653543,1,1,0,0.9982697828853695
0,0,0,82500,0,0,0,0,45875,951.9749,14,1,82500,1.7983651226158037,0,0,0,1.3345707432658989
0,0,0,2500,5250,0,0,0,34650,1414.6632,12,1,7750,0.22366522366522368,0,0,0,0.7991568361302125
0,0,0,135000,0,100000,0,40000,56950,2545.8261,13,3,275000,4.8287971905179985,0,0,0,1.9211485512685105
0,24000,0,600000,0,0,0,0,52600,1887.1167,12,4,600000,11.406844106463879,0,1,0,2.595765330780051
490000,0,0,52500,82500,0,0,4750,128700,700.3481,7,4,139750,1.0858585858585859,1,0,0,1.12682992847706
0,0,0,155000,0,105000,0,145000,58050,906.1201,14,4,405000,6.976744186046512,0,0,0,2.1946372537712686
0,0,0,0,360000,0,0,500,46125,984.2427,9,3,360500,7.815718157181572,0,0,0,2.2839849944028314
205000,22000,0,875000,0,0,0,0,83875,752.3224,12,4,875000,10.432190760059612,1,1,0,2.5202891377852086
400000,0,0,0,100000,0,0,0,133025,771.0731,6,2,100000,0.7517383950385266,1,0,0,1.0122328556102187
0,0,0,0,185000,135000,0,0,36450,2586.7272,11,1,320000,8.779149519890261,0,0,0,2.377613668109747
0,0,0,0,0,40000,0,0,103200,1094.4118,12,4,40000,0.3875968992248062,0,0,0,0.8702873786119023
0,0,0,750000,5250,0,0,6000,81925,236.4824,11,4,761250,9.29203539823009,0,0,0,2.424097645192395
380000,2000,0,525000,41000,0,0,0,72525,362.9571,7,4,566000,7.804205446397794,1,1,0,2.2828114208112376
0,1500,0,0,60000,0,0,2500,30000,1192.0062,9,3,62500,2.0833333333333335,0,1,0,1.4069136483226266
0,0,0,160000,250000,0,0,0,51125,829.3067,13,1,410000,8.01955990220049,0,0,0,2.3045391727560434
0,10000,0,105000,0,87500,0,85000,60575,966.1034,13,2,277500,4.581097812628973,0,1,0,1.8842015722459151
0,0,0,0,150000,0,0,0,102725,82.2085,9,2,150000,1.4602092966658555,0,0,0,1.2413290776060186
0,0,0,0,110000,0,0,0,52825,957.7813,11,1,110000,2.082347373402745,0,0,0,1.406672159591732
0,0,0,380000,1150000,0,0,50000,274275,282.0833,7,4,1580000,5.76064169173275,0,0,0,2.049065023009915
300000,5000,0,1350000,650000,0,0,10500,177250,738.807,10,4,2010500,11.342736248236953,1,1,0,2.5909721355137965
